dataset,record_id,source_row_number,code,severity,field,message,raw_value,affects_metrics,recommended_action
Deals,IMPORT-DEAL-34D3D767F799,263,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_005',COMPANY005,False,
Deals,IMPORT-DEAL-34D3D767F799,263,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-34D3D767F799 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-34D3D767F799,263,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-40640A596B4A,264,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_005',COMPANY005,False,
Deals,IMPORT-DEAL-40640A596B4A,264,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-40640A596B4A due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-40640A596B4A,264,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-40640A596B4A,264,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-6A1FF8927CAF,265,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_038',COMPANY038,False,
Deals,IMPORT-DEAL-6A1FF8927CAF,265,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-6A1FF8927CAF due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-6A1FF8927CAF,265,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-6A1FF8927CAF,265,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-2D082BF2817F,266,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_005',COMPANY005,False,
Deals,IMPORT-DEAL-2D082BF2817F,266,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-2D082BF2817F due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-2D082BF2817F,266,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-A245D7573552,267,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_059',COMPANY059,False,
Deals,IMPORT-DEAL-A245D7573552,267,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-A245D7573552 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-A245D7573552,267,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-4A0CCC31C139,268,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_029',COMPANY029,False,
Deals,IMPORT-DEAL-4A0CCC31C139,268,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-4A0CCC31C139 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-4A0CCC31C139,268,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-490EDE820329,269,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_105',COMPANY105,False,
Deals,IMPORT-DEAL-490EDE820329,269,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-490EDE820329 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-490EDE820329,269,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-490EDE820329,269,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-FE7DBC4320E4,270,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_123',COMPANY123,False,
Deals,IMPORT-DEAL-FE7DBC4320E4,270,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-FE7DBC4320E4 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-FE7DBC4320E4,270,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-FE7DBC4320E4,270,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-20F7327F3AD1,271,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_133',COMPANY133,False,
Deals,IMPORT-DEAL-20F7327F3AD1,271,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-20F7327F3AD1 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-20F7327F3AD1,271,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-B40B682DA8C9,272,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_133',COMPANY133,False,
Deals,IMPORT-DEAL-B40B682DA8C9,272,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-B40B682DA8C9 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-B40B682DA8C9,272,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-8CD5BB58870C,273,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_038',COMPANY038,False,
Deals,IMPORT-DEAL-8CD5BB58870C,273,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-8CD5BB58870C due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-8CD5BB58870C,273,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-8CD5BB58870C,273,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-78C9AB07E31C,274,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_038',COMPANY038,False,
Deals,IMPORT-DEAL-78C9AB07E31C,274,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-78C9AB07E31C due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-78C9AB07E31C,274,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-78C9AB07E31C,274,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-B886CF75147D,275,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_038',COMPANY038,False,
Deals,IMPORT-DEAL-B886CF75147D,275,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-B886CF75147D due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-B886CF75147D,275,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-B886CF75147D,275,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-6B1609AD7D1D,276,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_056',COMPANY056,False,
Deals,IMPORT-DEAL-6B1609AD7D1D,276,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-6B1609AD7D1D due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-6B1609AD7D1D,276,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-D881D7D25FE0,277,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_005',COMPANY005,False,
Deals,IMPORT-DEAL-D881D7D25FE0,277,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-D881D7D25FE0 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-D881D7D25FE0,277,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-862BA53CF7B0,278,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_038',COMPANY038,False,
Deals,IMPORT-DEAL-862BA53CF7B0,278,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-862BA53CF7B0 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-862BA53CF7B0,278,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-3C480D55618E,279,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_097',COMPANY097,False,
Deals,IMPORT-DEAL-3C480D55618E,279,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-3C480D55618E due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-3C480D55618E,279,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-04F9F292DB9C,280,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_031',COMPANY031,False,
Deals,IMPORT-DEAL-04F9F292DB9C,280,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-04F9F292DB9C due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-04F9F292DB9C,280,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-D00BA373CD1F,281,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_002',COMPANY002,False,
Deals,IMPORT-DEAL-D00BA373CD1F,281,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-D00BA373CD1F due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-D00BA373CD1F,281,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-4BA7046BBA12,282,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_005',COMPANY005,False,
Deals,IMPORT-DEAL-4BA7046BBA12,282,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-4BA7046BBA12 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-4BA7046BBA12,282,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-5DA4D84BA866,283,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_182',COMPANY182,False,
Deals,IMPORT-DEAL-5DA4D84BA866,283,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-5DA4D84BA866 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-5DA4D84BA866,283,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-5DA4D84BA866,283,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-0E6729C71451,284,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_199',COMPANY199,False,
Deals,IMPORT-DEAL-0E6729C71451,284,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-0E6729C71451 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-0E6729C71451,284,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-AE8BBF08F597,285,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_182',COMPANY182,False,
Deals,IMPORT-DEAL-AE8BBF08F597,285,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-AE8BBF08F597 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-AE8BBF08F597,285,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-AE8BBF08F597,285,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-837845C34FBA,286,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_182',COMPANY182,False,
Deals,IMPORT-DEAL-837845C34FBA,286,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-837845C34FBA due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-837845C34FBA,286,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-837845C34FBA,286,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-8B77B483E981,287,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_182',COMPANY182,False,
Deals,IMPORT-DEAL-8B77B483E981,287,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-8B77B483E981 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-8B77B483E981,287,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-8B77B483E981,287,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-8FF09BFF4584,288,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_038',COMPANY038,False,
Deals,IMPORT-DEAL-8FF09BFF4584,288,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-8FF09BFF4584 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-8FF09BFF4584,288,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-8FF09BFF4584,288,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-3228EE886F70,289,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_182',COMPANY182,False,
Deals,IMPORT-DEAL-3228EE886F70,289,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-3228EE886F70 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-3228EE886F70,289,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-3228EE886F70,289,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-F913A7FA4D21,290,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_082',COMPANY082,False,
Deals,IMPORT-DEAL-F913A7FA4D21,290,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-F913A7FA4D21 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-F913A7FA4D21,290,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-1B3265C2D958,291,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_064',COMPANY064,False,
Deals,IMPORT-DEAL-1B3265C2D958,291,synthetic_deal_id,info,deal_id,Assigned surrogate import key IMPORT-DEAL-1B3265C2D958 due to missing source primary key,,False,Maintain surrogate key for import tracking
Deals,IMPORT-DEAL-1B3265C2D958,291,missing_deal_value,info,deal_value,Deal value is missing,nan,True,Provide estimated deal value
Deals,IMPORT-DEAL-1B3265C2D958,291,missing_probability,info,probability,Closure probability is missing (not imputed),nan,True,Provide win probability
Deals,IMPORT-DEAL-60AEE917CDEE,292,customer_code_normalized,info,customer,Customer code normalized as 'COMPANY_181',COMPANY181,False,
